ts,lap_count,lap_time,valid,infeasible_count,mean_abs_n,max_abs_n,p95_abs_n,max_ay_usage,mean_ay_usage,max_abs_slip_f,max_abs_slip_r,u_steer_rate_rms,omega_oscillation_hz,solve_p50_ms,solve_p99_ms,vx_mean,vx_max,applied_diff_json,state
1777370773.432,54,29.4077,1,0,0.2156,0.6036,0.5029,0.000,0.000,0.0000,0.0000,0.4243,0.00,0.00,0.00,2.663,3.611,"{""w_dpsi"":{""old"":13.3524,""new"":14.954688,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.606355,""new"":0.557847,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777370810.562,56,29.4580,1,0,0.2162,0.6057,0.5030,0.000,0.000,0.0000,0.0000,0.4273,0.00,0.00,0.00,2.664,3.611,"{""w_dpsi"":{""old"":13.3524,""new"":14.954688,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.606355,""new"":0.557847,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777371127.714,-1,60.0000,1,0,0.1225,0.5891,0.4282,0.000,0.000,0.0000,0.0000,0.6515,0.00,0.00,0.00,1.664,3.218,{},WARMUP
1777371192.726,-1,60.0000,1,0,0.1496,0.5922,0.4643,0.000,0.000,0.0000,0.0000,0.6609,0.00,0.00,0.00,1.896,3.220,{},ACTIVE
1777371257.774,-1,60.0000,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":4.94527,""new"":5.439797,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""w_progress"":{""old"":0.81,""new"":0.729,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.4295,""mult"":0.95,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777371322.797,-1,60.0000,1,0,0.1474,0.5961,0.4637,0.000,0.000,0.0000,0.0000,0.7022,0.00,0.00,0.00,1.924,3.220,"{""w_d"":{""old"":4.94527,""new"":5.439797,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""w_progress"":{""old"":0.81,""new"":0.729,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.4295,""mult"":0.95,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777371625.484,-1,60.0000,1,0,0.1294,0.5845,0.4393,0.000,0.000,0.0000,0.0000,0.6555,0.00,0.00,0.00,1.719,3.218,{},WARMUP
1777371690.488,-1,60.0000,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777371820.509,-1,60.0000,1,0,0.1419,0.5796,0.4338,0.000,0.000,0.0000,0.0000,0.7052,0.00,0.00,0.00,1.911,3.217,{},ACTIVE
1777371885.526,-1,60.0000,1,0,0.1381,0.5870,0.4318,0.000,0.000,0.0000,0.0000,0.6816,0.00,0.00,0.00,1.837,3.217,{},ACTIVE
1777372832.755,23,35.0278,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},WARMUP
1777373382.904,77,35.5099,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777376767.614,2,39.5380,1,0,0.4399,0.5351,0.5230,0.000,0.000,0.0000,0.0000,0.7793,0.00,0.00,0.00,0.065,2.753,{},WARMUP
1777376796.649,3,29.0278,1,0,0.3118,0.4602,0.4317,0.000,0.000,0.0000,0.0000,0.7910,0.00,0.00,0.00,0.231,2.534,{},ACTIVE
1777376823.973,4,27.3067,1,0,0.3043,0.3944,0.3919,0.000,0.000,0.0000,0.0000,0.6821,0.00,0.00,0.00,0.289,2.533,{},ACTIVE
1777376852.926,5,28.9554,1,0,0.3489,0.4442,0.4211,0.000,0.000,0.0000,0.0000,0.6559,0.00,0.00,0.00,0.218,2.536,{},ACTIVE
1777376868.361,6,15.4168,1,0,0.3722,0.4021,0.3998,0.000,0.000,0.0000,0.0000,1.1038,0.00,0.00,0.00,0.071,2.787,{},ACTIVE
1777376897.936,7,29.5779,1,0,0.3694,0.4361,0.4277,0.000,0.000,0.0000,0.0000,0.5478,0.00,0.00,0.00,0.186,2.641,{},ACTIVE
1777376934.482,8,36.5366,1,0,0.4220,0.5187,0.5035,0.000,0.000,0.0000,0.0000,1.0227,0.00,0.00,0.00,0.080,2.787,{},ACTIVE
1777376967.022,9,32.5261,1,0,0.3770,0.4437,0.4366,0.000,0.000,0.0000,0.0000,0.7054,0.00,0.00,0.00,0.100,2.682,{},ACTIVE
1777376995.474,10,28.4471,1,0,0.3044,0.4258,0.4164,0.000,0.000,0.0000,0.0000,0.7038,0.00,0.00,0.00,0.224,2.564,{},ACTIVE
1777377024.302,11,28.8179,1,0,0.2767,0.4083,0.4007,0.000,0.000,0.0000,0.0000,0.6049,0.00,0.00,0.00,0.189,2.532,{},ACTIVE
1777377053.273,12,28.9759,1,0,0.3168,0.4143,0.4083,0.000,0.000,0.0000,0.0000,0.5360,0.00,0.00,0.00,0.184,2.558,{},ACTIVE
1777378287.236,2,31.6895,1,0,0.2857,0.4140,0.4055,0.000,0.000,0.0000,0.0000,0.7867,0.00,0.00,0.00,0.134,2.479,{},WARMUP
1777378318.487,3,31.2457,1,0,0.2874,0.4123,0.4038,0.000,0.000,0.0000,0.0000,0.5354,0.00,0.00,0.00,0.127,2.533,{},ACTIVE
1777378349.321,4,30.7863,1,0,0.2859,0.4072,0.4025,0.000,0.000,0.0000,0.0000,0.5542,0.00,0.00,0.00,0.129,2.544,"{""w_d"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.249,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""n_ref_max_offset"":{""old"":0.0,""new"":0.0,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777378387.843,5,38.5160,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777378434.338,6,46.4748,1,0,0.4741,0.5936,0.5876,0.000,0.000,0.0000,0.0000,0.8327,0.00,0.00,0.00,0.064,2.690,"{""w_d"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.249,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""n_ref_max_offset"":{""old"":0.0,""new"":0.1,""mult"":0.8,""rules"":[""crash_detected_chronic"",""outer_line_overdrive""],""clamped"":true},""n_ref_blend_stages"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""outer_line_overdrive""],""clamped"":false}}",ACTIVE
1777378467.535,7,33.1857,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777378499.288,8,31.7465,1,0,0.3040,0.4129,0.4069,0.000,0.000,0.0000,0.0000,0.5039,0.00,0.00,0.00,0.118,2.508,"{""w_d"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.249,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""n_ref_max_offset"":{""old"":0.0,""new"":0.0,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777378540.841,9,41.5361,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777378572.614,10,31.7753,1,0,0.2944,0.4139,0.4083,0.000,0.000,0.0000,0.0000,0.5879,0.00,0.00,0.00,0.119,2.556,"{""w_d"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.249,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""n_ref_max_offset"":{""old"":0.0,""new"":0.0,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777378608.878,11,36.2368,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777378639.766,12,30.8860,1,0,0.2856,0.4110,0.4038,0.000,0.000,0.0000,0.0000,0.5732,0.00,0.00,0.00,0.131,2.533,"{""w_d"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.249,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""n_ref_max_offset"":{""old"":0.0,""new"":0.0,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777378681.325,13,41.5370,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777378716.260,14,34.9157,1,0,0.3318,0.4562,0.4298,0.000,0.000,0.0000,0.0000,0.3976,0.00,0.00,0.00,0.097,2.490,"{""w_d"":{""old"":5.0,""new"":6.0,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":3.61,""new"":3.249,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""n_ref_max_offset"":{""old"":0.0,""new"":0.0,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777378759.216,15,42.9459,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777386929.932,-1,90.0000,1,0,0.2853,0.7014,0.5993,0.000,0.000,0.0000,0.0000,0.4021,0.00,0.00,0.00,2.471,2.998,{},WARMUP
1777386939.577,2,31.0375,1,0,0.3794,0.3890,0.3869,0.000,0.000,0.0000,0.0000,0.2570,0.00,0.00,0.00,0.181,2.188,{},ACTIVE
1777386970.399,3,30.7572,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":5.0,""new"":5.75,""mult"":1.15,""rules"":[""crash_detected_light""],""clamped"":false},""friction_margin"":{""old"":0.95,""new"":0.9025,""mult"":0.95,""rules"":[""crash_detected_light""],""clamped"":false},""v_max"":{""old"":3.0,""new"":2.85,""mult"":0.95,""rules"":[""crash_detected_light""],""clamped"":false}}",ACTIVE
1777387001.691,4,31.2265,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":5.0,""new"":5.75,""mult"":1.15,""rules"":[""crash_detected_light""],""clamped"":false},""friction_margin"":{""old"":0.95,""new"":0.9025,""mult"":0.95,""rules"":[""crash_detected_light""],""clamped"":false},""v_max"":{""old"":3.0,""new"":2.85,""mult"":0.95,""rules"":[""crash_detected_light""],""clamped"":false}}",ACTIVE
1777387032.328,5,30.6853,1,0,0.2752,0.6899,0.5962,0.000,0.000,0.0000,0.0000,0.4066,0.00,0.00,0.00,2.559,2.869,"{""w_d"":{""old"":5.75,""new"":4.8875,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":2.0,""new"":1.84,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387063.962,6,31.5866,1,0,0.3822,0.3948,0.3929,0.000,0.000,0.0000,0.0000,0.4868,0.00,0.00,0.00,0.277,2.161,"{""w_d"":{""old"":5.75,""new"":6.6125,""mult"":1.15,""rules"":[""crash_detected_light""],""clamped"":false},""friction_margin"":{""old"":0.9025,""new"":0.857375,""mult"":0.95,""rules"":[""crash_detected_light""],""clamped"":false},""v_max"":{""old"":2.85,""new"":2.7075,""mult"":0.95,""rules"":[""crash_detected_light""],""clamped"":false}}",ACTIVE
1777387095.653,7,31.7160,1,0,0.2746,0.6862,0.5838,0.000,0.000,0.0000,0.0000,0.3966,0.00,0.00,0.00,2.472,2.850,"{""w_d"":{""old"":6.6125,""new"":5.620625,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":2.0,""new"":1.84,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387371.746,-1,90.0000,1,0,0.2313,0.6725,0.5533,0.000,0.000,0.0000,0.0000,0.3673,0.00,0.00,0.00,2.108,2.707,{},WARMUP
1777387392.153,2,33.6888,1,0,0.2614,0.6728,0.5616,0.000,0.000,0.0000,0.0000,0.3782,0.00,0.00,0.00,2.336,2.707,{},ACTIVE
1777387425.870,3,33.6646,1,0,0.2614,0.6788,0.5665,0.000,0.000,0.0000,0.0000,0.3748,0.00,0.00,0.00,2.335,2.707,"{""w_dpsi"":{""old"":6.6,""new"":7.392,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.84,""new"":1.6928,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387459.541,4,33.6564,1,0,0.2673,0.6789,0.5724,0.000,0.000,0.0000,0.0000,0.3746,0.00,0.00,0.00,2.339,2.707,"{""w_dpsi"":{""old"":7.392,""new"":8.27904,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.6928,""new"":1.557376,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387493.123,5,33.5762,1,0,0.2650,0.6742,0.5692,0.000,0.000,0.0000,0.0000,0.3739,0.00,0.00,0.00,2.341,2.707,"{""w_d"":{""old"":5.62062,""new"":4.777527,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":8.27904,""new"":9.934848,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.557376,""new"":1.432786,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387526.701,6,33.5666,1,0,0.2775,0.7013,0.5987,0.000,0.000,0.0000,0.0000,0.3840,0.00,0.00,0.00,2.350,2.708,"{""w_d"":{""old"":4.777527,""new"":4.060898,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.934848,""new"":11.921818,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.432786,""new"":1.318163,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387560.253,7,33.5248,1,0,0.2842,0.7257,0.6027,0.000,0.000,0.0000,0.0000,0.3917,0.00,0.00,0.00,2.355,2.708,"{""w_d"":{""old"":4.060898,""new"":3.451763,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":11.921818,""new"":14.306181,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.318163,""new"":1.21271,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777387596.820,8,36.5178,1,0,0.3849,0.4461,0.4405,0.000,0.000,0.0000,0.0000,0.9652,0.00,0.00,0.00,0.260,1.691,"{""w_d"":{""old"":4.0609,""new"":4.87308,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":11.9218,""new"":14.30616,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":2.0,""new"":1.7,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""friction_margin"":{""old"":0.857375,""new"":0.771637,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":2.7075,""new"":2.43675,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777387634.021,9,37.2056,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":4.0609,""new"":4.87308,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":11.9218,""new"":14.30616,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":2.0,""new"":1.7,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""friction_margin"":{""old"":0.857375,""new"":0.771637,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":2.7075,""new"":2.43675,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777387671.553,10,37.4944,1,0,0.3827,0.3908,0.3907,0.000,0.000,0.0000,0.0000,0.7721,0.00,0.00,0.00,0.147,1.922,"{""w_d"":{""old"":4.0609,""new"":4.87308,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":11.9218,""new"":14.30616,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":2.0,""new"":1.7,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""friction_margin"":{""old"":0.857375,""new"":0.771637,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":2.7075,""new"":2.43675,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777387708.926,11,37.3775,1,0,0.3820,0.3930,0.3914,0.000,0.000,0.0000,0.0000,0.9144,0.00,0.00,0.00,0.175,1.908,"{""w_d"":{""old"":4.0609,""new"":4.87308,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_dpsi"":{""old"":11.9218,""new"":14.30616,""mult"":1.2,""rules"":[""crash_detected_chronic""],""clamped"":false},""w_progress"":{""old"":2.0,""new"":1.7,""mult"":0.85,""rules"":[""crash_detected_chronic""],""clamped"":false},""friction_margin"":{""old"":0.857375,""new"":0.771637,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false},""v_max"":{""old"":2.7075,""new"":2.43675,""mult"":0.9,""rules"":[""crash_detected_chronic""],""clamped"":false}}",ACTIVE
1777447028.952,2,28.6091,1,0,0.5077,1.2217,1.1501,0.000,0.000,0.0000,0.0000,2.2153,0.00,0.00,0.00,2.679,2.995,{},WARMUP
1777447057.476,3,28.5048,1,0,0.4937,1.4030,1.2153,0.000,0.000,0.0000,0.0000,2.2927,0.00,0.00,0.00,2.685,2.995,{},ACTIVE
1777447086.171,4,28.6472,1,0,0.4893,1.3507,1.1963,0.000,0.000,0.0000,0.0000,2.3035,0.00,0.00,0.00,2.680,2.996,"{""track_slack_penalty"":{""old"":1000.0,""new"":1200.0,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false},""v_max"":{""old"":3.0,""new"":2.85,""mult"":0.95,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777447115.735,5,29.5657,1,0,0.4692,1.1903,1.1228,0.000,0.000,0.0000,0.0000,2.1036,0.00,0.00,0.00,2.574,2.847,{},ACTIVE
1777447144.214,6,28.4764,1,0,0.5101,1.2947,1.1670,0.000,0.000,0.0000,0.0000,2.2584,0.00,0.00,0.00,2.680,2.995,"{""track_slack_penalty"":{""old"":1000.0,""new"":1200.0,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false},""v_max"":{""old"":3.0,""new"":2.85,""mult"":0.95,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777447173.857,7,29.6365,1,0,0.4885,1.2979,1.1917,0.000,0.000,0.0000,0.0000,2.2222,0.00,0.00,0.00,2.567,2.847,{},ACTIVE
